CÓDIGO_INSTITUCIÓN_PADRE;CÓDIGO_INSTITUCIÓN;NOMBRE_INSTITUCIÓN;ESTADO_INSTITUCIÓN;CARÁCTER_ACADÉMICO;SECTOR;REGISTRO_UNICO;CÓDIGO_SNIES_DEL_PROGRAMA;CÓDIGO_ANTERIOR_ICFES;NOMBRE_DEL_PROGRAMA;TITULO_OTORGADO;ESTADO_PROGRAMA;JUSTIFICACION;JUSTIFICACION_DETALLADA;RECONOCIMIENTO_DEL_MINISTERIO;RESOLUCIÓN_DE_APROBACIÓN;FECHA_DE_RESOLUCIÓN;VIGENCIA_AÑOS;FECHA_DE_REGISTRO_EN_SNIES;CAMPO_AMPLIO;CAMPO_ESPECÍFIC;CAMPO_DETALLADO;ÁREA_DE_CONOCIMIENTO;NÚCLEO_BÁSICO_DEL_CONOCIMIENTO;NIVEL_ACADÉMICO;NIVEL_DE_FORMACIÓN;MODALIDAD;NÚMERO_CRÉDITOS;NÚMERO_PERIODOS_DE_DURACIÓN;PERIODICIDAD;SE_OFRECE_POR_CICLOS_PROPEDÉUT;PERIODICIDAD_ADMISIONES;PROGRAMA_EN_CONVENIO;DEPARTAMENTO_OFERTA_PROGRAMA;MUNICIPIO_OFERTA_PROGRAMA;COSTO_MATRÍCULA_ESTUD_NUEVOS
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;102743;102743;INGENIERÍA DE SISTEMAS;INGENIERO DE SISTEMAS;Activo;;;Registro calificado;10828;41506;8,5;41512,41385;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de sistemas, telemática y afines;Pregrado;Universitaria;Presencial;145;8;Semestral;Si;Semestral;N;Antioquia;Medellín;3090630
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;105591;105591;INGENIERÍA DE SOFTWARE;INGENIERO DE SOFTWARE;Activo;;;Registro calificado;10640;42522;7;42534,86196;Tecnologías de la Información y la Comunicación (TIC);Tecnologías de la Información y la Comunicación (TIC);Desarrollo y análisis de software y aplicaciones;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de sistemas, telemática y afines;Pregrado;Universitaria;Distancia (virtual);145;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2260900
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;110098;110098;INGENIERIA EN CIENCIA DE DATOS;PROFESIONAL EN INGENIER¿A Y CIENCIA DE DATOS;Activo;;;Registro calificado;7040;44309;7;44335,41149;Tecnologías de la Información y la Comunicación (TIC);Tecnologías de la Información y la Comunicación (TIC);Diseño y administración de redes y bases de datos;Sin clasificar;Sin clasificar;Pregrado;Universitaria;Presencial;145;9;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;107644;107644;INGENIERÍA EN TELECOMUNICACIONES;INGENIERO EN TELECOMUNICACIONES;Activo;;;Registro calificado;413;43486;7;43522,62615;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería electrónica, telecomunicaciones y afines;Pregrado;Universitaria;Presencial;145;8;Semestral;No;Semestral;N;Antioquia;Medellín;3090630
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;53835;53835;INGENIERÍA EN TELECOMUNICACIONES;INGENIERO EN TELECOMUNICACIONES;Activo;;;Registro calificado;10408;42199;7;39640;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería electrónica, telecomunicaciones y afines;Pregrado;Universitaria;Presencial;145;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;5305830
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;10561;272546700421100111100;INGENIERIA INDUSTRIAL;INGENIERO INDUSTRIAL;Activo;;Mediante resoluci¿n 11160 de 11-sep-2012, se renov¿ rc, por tanto se pasa a estado activo;Acreditación de alta calidad;10596;42522;4;36748,70128;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería industrial y afines;Pregrado;Universitaria;Presencial;145;9;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;5305830
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;101389;101389;INGENIERÍA INDUSTRIAL;INGENIERO INDUSTRIAL;Activo;;Error de inactivacion de acierdo a la relaci¿n del listado de la u de antioquia;Registro calificado;7209;43656;7;40890,68147;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería industrial y afines;Pregrado;Universitaria;Distancia (virtual);155;10;Semestral;Si;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2260900
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;102473;102473;INGENIERÍA INDUSTRIAL;INGENIERO INDUSTRIAL;Activo;;;Registro calificado;9932;43999;7;41404,38368;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería industrial y afines;Pregrado;Universitaria;Presencial;145;9;Semestral;No;Semestral;N;Antioquia;Medellín;3061875
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;101660;101660;LICENCIATURA EN CIENCIAS SOCIALES;LICENCIADO EN CIENCIAS SOCIALES;Activo;;;Registro calificado;7210;43656;7;41039,39742;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (virtual);140;9;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2157400
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;102704;102704;LICENCIATURA EN EDUCACIÓN PARA LA PRIMERA INFANCIA;LICENCIADO EN EDUCACIÓN PARA LA PRIMERA INFANCIA;Activo;;;Registro calificado;9697;41484;8,5;41488,49671;Educación;Educación;Ciencias de la educación;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (virtual);142;9;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2157400
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;103452;103452;LICENCIATURA EN MATEMÁTICAS Y COMPUTACIÓN;LICENCIADO EN MATEMÁTICAS Y COMPUTACIÓN;Activo;;;Registro calificado;10641;41829;7;41837,89565;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Presencial;145;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;3067200
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;101287;101287;LICENCIATURA EN PEDAGOGÍA CON ÉNFASIS EN CIENCIAS SOCIALES;LICENCIADO EN PEDAGOGÍA CON ÉNFASIS EN CIENCIAS SOCIALES;Inactivo;;;Registro calificado;9243;40834;7;40841,42909;Educación;Educación;Formación para docentes sin asignatura de especialización;Ciencias de la educación;Educación;Pregrado;Universitaria;Distancia (virtual);140;9;Semestral;No;;N;Bogotá D.C.;Bogotá, D.C.;
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;4078;272545100001100111100;MATEMATICAS;MATEMATICO;Activo;;;Registro calificado;1739;42046;7;35875,34902;Ciencias Naturales, Matemáticas y Estadística;Matemáticas y estadística;Matemáticas;Matemáticas y ciencias naturales;Matemáticas, estadística y afines;Pregrado;Universitaria;Presencial;145;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;3067200
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;103751;103751;MERCADEO Y PUBLICIDAD;PROFESIONAL EN MERCADEO Y PUBLICIDAD;Activo;;;Registro calificado;14872;41893;7;41900,35047;Administración de Empresas y Derecho;Educación comercial y administración;Mercadotecnia y publicidad;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Distancia (virtual);143;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;4581600
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;102632;102632;MERCADEO Y PUBLICIDAD;PROFESIONAL EN MERCADEO Y PUBLICIDAD;Activo;;;Registro calificado;6910;44307;7;41467,67804;Administración de Empresas y Derecho;Educación comercial y administración;Mercadotecnia y publicidad;Bellas artes;Publicidad y afines;Pregrado;Universitaria;Presencial;145;8;Semestral;Si;Semestral;N;Antioquia;Medellín;3090630
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;15481;272546580821100111200;MERCADEO Y PUBLICIDAD;PROFESIONAL EN MERCADEO Y PUBLICIDAD;Inactivo;;;n/a;;;;37305;Administración de Empresas y Derecho;Educación comercial y administración;Mercadotecnia y publicidad;Bellas artes;Publicidad y afines;Pregrado;Universitaria;Presencial;;11;Semestral;No;Sin definir;N;Bogotá D.C.;Bogotá, D.C.;
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;1892;272546580821100111100;MERCADEO Y PUBLICIDAD;PROFESIONAL EN MERCADEO Y PUBLICIDAD;Activo;;;Acreditación de alta calidad;2379;43146;4;35875,34845;Administración de Empresas y Derecho;Educación comercial y administración;Mercadotecnia y publicidad;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;145;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;6874575
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;102630;102630;NEGOCIOS INTERNACIONALES;PROFESIONAL EN NEGOCIOS INTERNACIONALES;Activo;;;Registro calificado;15214;43817;7;41467,67263;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;140;8;Semestral;No;Semestral;N;Antioquia;Medellín;3090630
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;7470;272543820001100111100;NEGOCIOS INTERNACIONALES;PROFESIONAL EN NEGOCIOS INTERNACIONALES;Activo;;;Acreditación de alta calidad;6370;43202;4;36068,70903;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Economía;Pregrado;Universitaria;Presencial;140;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;6480525
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;101492;101492;NEGOCIOS INTERNACIONALES;PROFESIONAL EN NEGOCIOS INTERNACIONALES;Activo;;;Registro calificado;1100;43495;7;40928,67097;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Distancia (virtual);135;9;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2260900
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;101381;101381;PERIODISMO;PERIODISTA;Inactivo;;Se inactiva por vencimiento de registro calificado;Registro calificado;10715;40869;7;40883,65677;Ciencias Sociales, Periodismo e Información;Periodismo e información;Periodismo, comunicación y reportajes;Ciencias sociales y humanas;Comunicación social, periodismo y afines;Pregrado;Universitaria;Distancia (virtual);144;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;103799;103799;PROFESIONAL EN GESTIÓN DE LA SEGURIDAD Y LA SALUD LABORAL;PROFESIONAL EN GESTIÓN DE LA SEGURIDAD Y LA SALUD LABORAL;Activo;;;Registro calificado;7042;44309;7;41938,30509;Administración de Empresas y Derecho;Educación comercial y administración;Psicología;Ciencias sociales y humanas;Sociología, trabajo social y afines;Pregrado;Universitaria;Distancia (virtual);142;9;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;2260900
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;6699;272543022001100111100;PROFESIONAL EN MEDIOS AUDIOVISUALES;PROFESIONAL EN MEDIOS AUDIOVISUALES;Activo;;;Acreditación de alta calidad;11965;42537;4;35963,86718;Ciencias Sociales, Periodismo e Información;Periodismo e información;Periodismo, comunicación y reportajes;Ciencias sociales y humanas;Comunicación social, periodismo y afines;Pregrado;Universitaria;Presencial;145;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;6874575
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;16017;272543706581100111500;PSICOLOGIA;PSICOLOGO;Activo;;;Registro calificado;20549;44132;7;37445,5162;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Psicología;Ciencias sociales y humanas;Psicología;Pregrado;Universitaria;Presencial;140;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;4721145
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;101332;101332;PSICOLOGÍA;PSICÓLOGO;Inactivo;;Se inactiva por vencimiento de registro calificado;n/a;;;;40872,69972;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Psicología;Ciencias sociales y humanas;Psicología;Pregrado;Universitaria;Distancia (virtual);140;9;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;103752;103752;PSICOLOGÍA;PSICÓLOGO;Activo;;;Registro calificado;15027;41894;7;41900,35806;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Psicología;Ciencias sociales y humanas;Psicología;Pregrado;Universitaria;Presencial;140;8;Semestral;No;Semestral;N;Antioquia;Medellín;3090630
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;110286;110286;PSICOLOGÍA.;PSIC¿LOGO;Activo;;Cambio de snies;Registro calificado;10298;44351;7;44375,49016;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Psicología;Sin clasificar;Sin clasificar;Pregrado;Universitaria;Distancia (virtual);144;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
2725;2725;POLITECNICO GRANCOLOMBIANO;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;110097;110097;TRABAJO SOCIAL;TRABAJADOR SOCIAL;Activo;;;Registro calificado;5802;44292;7;44335,40802;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Trabajo social;Sin clasificar;Sin clasificar;Pregrado;Universitaria;Presencial;146;9;Semestral;No;Semestral;N;Antioquia;Medellín;
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;51987;272746580000563102500;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR DE EMPRESAS;Inactivo;;;Registro calificado;6290;38712;7;38762;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Distancia (tradicional);186;;Sin definir;No;;N;Antioquia;Sabaneta;
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;10999;272746580000500112300;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR DE EMPRESAS;Inactivo;;;n/a;;;;36854,49672;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Distancia (tradicional);;5;Anual;No;Anual;N;Antioquia;Medellín;
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;14701;272746580000500111200;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR DE EMPRESAS;Activo;;;Acreditación de alta calidad;19148;42643;5;37223;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;163;10;Semestral;No;Semestral;N;Antioquia;Sabaneta;8883072
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;9464;272746580000588701202;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR DE EMPRESAS;Inactivo;;;n/a;;;;36508,62978;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;;10;Semestral;No;Semestral;N;Antioquia;Yarumal;
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;8669;272746580000537601201;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR DE EMPRESAS;Inactivo;;Registro calificado no renovado.;n/a;;;;36364,43091;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;166;4;Anual;No;Semestral;N;Antioquia;La Ceja;
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;52092;52092;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR DE EMPRESAS;Activo;;;Acreditación de alta calidad;17482;42612;5;38833,37807;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Distancia (virtual);160;4;Bimestral;No;Bimestral;N;Antioquia;Sabaneta;6716920
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;352;272746580000563111100;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR DE EMPRESAS;Inactivo;;Se inactiva por vencimiento de registro calificado;Registro calificado;15530;41243;7;35875,34884;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;160;4;Anual;No;Por cohorte;N;Antioquia;Sabaneta;
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;52786;52786;ADMINISTRACION DE GESTISN HUMANA;ADMINISTRADOR DE GESTISN HUMANA;Inactivo;;;Registro calificado;1990;39198;7;39212;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Distancia (virtual);164;5;Anual;No;Sin definir;N;Antioquia;Sabaneta;
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;53128;53128;ADMINISTRACION DE MERCADEO;ADMINISTRADOR DE MERCADEO;Activo;;;Acreditación de alta calidad;3258;43895;4;39385;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;160;4;Anual;No;Bimensual;N;Antioquia;Sabaneta;8883072
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;52785;52785;ADMINISTRACION DE MERCADEO;ADMINISTRADOR DE MERCADEO;Activo;;;Acreditación de alta calidad;6112;43628;4;39212;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Distancia (virtual);160;4;Anual;No;Bimensual;N;Antioquia;Sabaneta;6716920
2727;2727;FUNDACION UNIVERSITARIA-CEIPA-;Activa;Institución Universitaria/Escuela Tecnológica;Privado;;10532;272746580820500111200;ADMINISTRACION DE MERCADEO Y VENTAS;ADMINISTRADOR DE MERCADEO Y VENTAS;Inactivo;;;n/a;;;;36740,7612;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;;4;Anual;No;Semestral;N;Antioquia;Medellín;
